url1_lang,url2_lang,pair_id,link1,link2,ia_link1,ia_link2,Geography,Entities,Time,Narrative,Overall,Style,Tone
de,de,1484154198_1484031583,http://www.moz.de/landkreise/oder-spree/beeskow/artikel2/dg/0/1/1775503/,https://www.idowa.de/inhalt.landkreis-straubing-bogen-rueckblick-auf-2019-teil-eins.70ddd61e-0c6f-487f-8382-febb248023a8.html,https://web.archive.org/web/www.moz.de/landkreise/oder-spree/beeskow/artikel2/dg/0/1/1775503/,https://web.archive.org/web/www.idowa.de/inhalt.landkreis-straubing-bogen-rueckblick-auf-2019-teil-eins.70ddd61e-0c6f-487f-8382-febb248023a8.html,3.0,3.6666666666666665,4.0,3.6666666666666665,4.0,1.6666666666666667,1.3333333333333333
de,de,1483952657_1484012400,"https://www.morgenweb.de/mannheimer-morgen_artikel,-mannheim-silvesternacht-in-mannheim-auseinandersetzungen-in-der-innenstadt-_arid,1579541.html",https://www.focus.de/panorama/welt/bluttat-drama-in-silvesternacht-24-jaehriger-wird-vor-disco-in-flensburg-erstochen_id_11509511.html,"https://web.archive.org/web/www.morgenweb.de/mannheimer-morgen_artikel,-mannheim-silvesternacht-in-mannheim-auseinandersetzungen-in-der-innenstadt-_arid,1579541.html",https://web.archive.org/web/www.focus.de/panorama/welt/bluttat-drama-in-silvesternacht-24-jaehriger-wird-vor-disco-in-flensburg-erstochen_id_11509511.html,3.0,4.0,1.0,3.0,3.0,2.0,2.0
tr,tr,1555557823_1568625153,http://feedproxy.google.com/~r/son-dakika-haberleri/~3/O4S37gJvsqw/,https://www.haberler.com/mugla-da-toplu-tasimada-maskeli-donem-basladi-13087120-haberi/,https://web.archive.org/web/feedproxy.google.com/~r/son-dakika-haberleri/~3/O4S37gJvsqw/,https://web.archive.org/web/www.haberler.com/mugla-da-toplu-tasimada-maskeli-donem-basladi-13087120-haberi/,1.0,4.0,2.0,4.0,3.0,1.0,1.0
de,de,1570552579_1511370631,https://n-land.de/top-story/drinnen-draussen-4-podcast-zur-corona-krise,https://n-land.de/top-story/ueberblick-zur-kommunalwahl,https://web.archive.org/web/n-land.de/top-story/drinnen-draussen-4-podcast-zur-corona-krise,https://web.archive.org/web/n-land.de/top-story/ueberblick-zur-kommunalwahl,1.0,3.0,3.0,3.0,3.0,1.0,1.0
de,de,1549354498_1538241951,https://www.morgenpost.de/politik/ausland/article228702037/Benny-Gantz-soll-Israel-aus-der-Regierungskrise-fuehren.html,https://www.morgenpost.de/politik/ausland/article228611815/Patt-in-Israel-auch-nach-3-Wahl-binnen-eines-Jahres.html,https://web.archive.org/web/www.morgenpost.de/politik/ausland/article228702037/Benny-Gantz-soll-Israel-aus-der-Regierungskrise-fuehren.html,https://web.archive.org/web/www.morgenpost.de/politik/ausland/article228611815/Patt-in-Israel-auch-nach-3-Wahl-binnen-eines-Jahres.html,1.0,1.0,2.0,2.5,2.0,1.0,1.0
en,en,1484399996_1484029325,https://www.thehour.com/news/article/Three-car-accident-in-Norwalk-leads-to-injuries-14943948.php,https://dailypost.ng/2020/01/01/new-years-eve-crash-kills-one/,https://web.archive.org/web/www.thehour.com/news/article/Three-car-accident-in-Norwalk-leads-to-injuries-14943948.php,https://web.archive.org/web/dailypost.ng/2020/01/01/new-years-eve-crash-kills-one/,3.6666666666666665,3.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0
de,en,1603117441_1513611116,https://www.jungewelt.de/artikel/378025.querfront-gegen-beschränkungen-distanzlos-gegen-coronaregeln.html,https://www.omanobserver.om/far-right-backing-for-regional-politician-shocks-germany/,https://web.archive.org/web/www.jungewelt.de/artikel/378025.querfront-gegen-beschränkungen-distanzlos-gegen-coronaregeln.html,https://web.archive.org/web/www.omanobserver.om/far-right-backing-for-regional-politician-shocks-germany/,2.0,2.0,4.0,3.0,4.0,1.0,1.0
ar,ar,1543227061_1494292415,https://www.alittihad.ae/article/14727/2020/كوريا-الشمالية-تطلق-ثلاث-قذائف-باتجاه-بحر-اليابان,https://www.maspero.eg/wps/poc?urile=wcm:oid:928f7778-6acb-46b9-bd05-0c287ca78f94&urlModeOverride=static,https://web.archive.org/web/www.alittihad.ae/article/14727/2020/كوريا-الشمالية-تطلق-ثلاث-قذائف-باتجاه-بحر-اليابان,https://web.archive.org/web/www.maspero.eg/wps/poc?urile=wcm:oid:928f7778-6acb-46b9-bd05-0c287ca78f94&urlModeOverride=static,2.0,4.0,4.0,4.0,4.0,1.0,1.0
de,de,1483947927_1483867514,https://www.tz.de/bayern/kollnburg-josefa-schmid-buergermeisterin-kontaktanzeige-arzt-bayern-erfolg-13412125.html?cmp=defrss,https://www.mittelbayerische.de/bayern-nachrichten/naechster-runder-tisch-zur-hebammenversorgung-kommende-woche-21705-art1865129.html,https://web.archive.org/web/www.tz.de/bayern/kollnburg-josefa-schmid-buergermeisterin-kontaktanzeige-arzt-bayern-erfolg-13412125.html?cmp=defrss,https://web.archive.org/web/www.mittelbayerische.de/bayern-nachrichten/naechster-runder-tisch-zur-hebammenversorgung-kommende-woche-21705-art1865129.html,2.0,4.0,3.3333333333333335,3.0,3.3333333333333335,2.0,2.6666666666666665
de,en,1600938999_1600353474,https://www.echo-online.de/ratgeber/reise/gesundheit-auf-reisen/osterreich-geht-von-grenzoffnung-vor-dem-sommer-aus_21650261,https://www.bbc.co.uk/programmes/p0889ptj,https://web.archive.org/web/www.echo-online.de/ratgeber/reise/gesundheit-auf-reisen/osterreich-geht-von-grenzoffnung-vor-dem-sommer-aus_21650261,https://web.archive.org/web/www.bbc.co.uk/programmes/p0889ptj,2.0,3.0,3.0,4.0,3.0,1.0,1.0
es,es,1552046840_1496885820,https://www.diarioinformacion.com/elche/2020/03/18/colchones-solidarios-frente-coronavirus-elche/2246553.html?utm_source=rss,https://www.diarioinformacion.com/elche/2020/01/16/afae-pinta-recuerdos/2224875.html?utm_source=rss,https://web.archive.org/web/www.diarioinformacion.com/elche/2020/03/18/colchones-solidarios-frente-coronavirus-elche/2246553.html?utm_source=rss,https://web.archive.org/web/www.diarioinformacion.com/elche/2020/01/16/afae-pinta-recuerdos/2224875.html?utm_source=rss,1.0,2.0,4.0,4.0,3.0,1.0,2.0
es,es,1495768972_1495768900,https://www.theclinic.cl/2020/01/15/maria-pia-adriasola-esposa-de-kast-el-sexo-es-verdaderamente-seguro-cuando-no-se-ejerce/,https://www.theclinic.cl/2020/01/15/si-usted-cree-que-el-sexo-es-un-deporte-es-su-problema-jose-antonio-kast-sale-a-defender-los-dichos-de-su-esposa-maria-pia-adriasola/,https://web.archive.org/web/www.theclinic.cl/2020/01/15/maria-pia-adriasola-esposa-de-kast-el-sexo-es-verdaderamente-seguro-cuando-no-se-ejerce/,https://web.archive.org/web/www.theclinic.cl/2020/01/15/si-usted-cree-que-el-sexo-es-un-deporte-es-su-problema-jose-antonio-kast-sale-a-defender-los-dichos-de-su-esposa-maria-pia-adriasola/,1.0,1.0,1.0,2.0,2.0,1.0,1.0
es,es,1508568567_1529250764,https://www.larepublica.co/empresas/en-2019-gobierno-nacional-autorizo-la-entrada-de-40-nuevas-rutas-aereas-en-el-pais-2957697,https://canaltropical.co/?p=36992,https://web.archive.org/web/www.larepublica.co/empresas/en-2019-gobierno-nacional-autorizo-la-entrada-de-40-nuevas-rutas-aereas-en-el-pais-2957697,https://web.archive.org/web/canaltropical.co/?p=36992,1.0,1.0,3.0,2.0,1.0,1.0,1.0
de,en,1636138607_1580538776,http://feedproxy.google.com/~r/Jouwatch/~3/hGrWHAYzffg/,https://www.wpri.com/health/coronavirus/brown-professor-developing-contact-tracing-app-that-promotes-privacy/,https://web.archive.org/web/feedproxy.google.com/~r/Jouwatch/~3/hGrWHAYzffg/,https://web.archive.org/web/www.wpri.com/health/coronavirus/brown-professor-developing-contact-tracing-app-that-promotes-privacy/,4.0,4.0,4.0,3.0,4.0,2.0,4.0
de,de,1532388058_1503415010,"https://www.morgenweb.de/schwetzinger-zeitung_artikel,-ketsch-adhs-und-wie-geht-es-dann-weiter-_arid,1608963.html","https://www.morgenweb.de/schwetzinger-zeitung_artikel,-ketsch-pavillon-erhaelt-schutz-_arid,1590982.html","https://web.archive.org/web/www.morgenweb.de/schwetzinger-zeitung_artikel,-ketsch-adhs-und-wie-geht-es-dann-weiter-_arid,1608963.html","https://web.archive.org/web/www.morgenweb.de/schwetzinger-zeitung_artikel,-ketsch-pavillon-erhaelt-schutz-_arid,1590982.html",1.0,4.0,3.0,4.0,4.0,1.0,1.0
de,de,1597252870_1598529669,https://www.aargauerzeitung.ch/ausland/nationalrat-bevorzugt-pauschalloesung-bei-geschaeftsmieten-137805919,https://www.bielertagblatt.ch/nachrichten/schweiz/parlament-findet-keinen-kompromiss-beim-umgang-mit-geschaeftsmieten,https://web.archive.org/web/www.aargauerzeitung.ch/ausland/nationalrat-bevorzugt-pauschalloesung-bei-geschaeftsmieten-137805919,https://web.archive.org/web/www.bielertagblatt.ch/nachrichten/schweiz/parlament-findet-keinen-kompromiss-beim-umgang-mit-geschaeftsmieten,1.0,1.0,1.0,1.0,1.0,1.0,1.0
en,en,1484188214_1484146741,https://news.yahoo.com/why-indian-state-witnessing-countrys-140205213.html,https://www.malaysiakini.com/news/505527,https://web.archive.org/web/news.yahoo.com/why-indian-state-witnessing-countrys-140205213.html,https://web.archive.org/web/www.malaysiakini.com/news/505527,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0
de,de,1484190759_1484008120,"https://www.nwzonline.de/plus/wildeshausen-feuer-in-wildeshausen-sie-haben-beim-hausbrand-alles-verloren_a_50,6,3460861961.html",https://www.finanznachrichten.de/nachrichten-2020-01/48517546-3-aktien-die-im-moment-absurd-billig-sind-534.htm,"https://web.archive.org/web/www.nwzonline.de/plus/wildeshausen-feuer-in-wildeshausen-sie-haben-beim-hausbrand-alles-verloren_a_50,6,3460861961.html",https://web.archive.org/web/www.finanznachrichten.de/nachrichten-2020-01/48517546-3-aktien-die-im-moment-absurd-billig-sind-534.htm,3.0,4.0,1.0,4.0,4.0,2.0,2.0
en,en,1484182174_1484178019,https://www.stuff.co.nz/taranaki-daily-news/news/118511798/east-end-skatepark-lights-should-be-in-by-daylight-saving.html,http://www.ny1.com/nyc/brooklyn/news/2020/01/01/coney-island-plunge-makes-a-chilly-splash-into-the-new-year,https://web.archive.org/web/www.stuff.co.nz/taranaki-daily-news/news/118511798/east-end-skatepark-lights-should-be-in-by-daylight-saving.html,https://web.archive.org/web/www.ny1.com/nyc/brooklyn/news/2020/01/01/coney-island-plunge-makes-a-chilly-splash-into-the-new-year,4.0,4.0,2.0,4.0,4.0,1.0,1.0
de,en,1517354051_1514029243,https://www.stuttgarter-nachrichten.de/inhalt.attacken-auf-politiker-fdp-politiker-entsetzt-ueber-angriffe.9cbe4f68-10a8-470d-92fb-27a9ec2d54ed.html,https://www.malaymail.com/news/world/2020/02/06/thuringia-premier-urges-new-polls-to-undo-stain-of-far-right-vote/1835211,https://web.archive.org/web/www.stuttgarter-nachrichten.de/inhalt.attacken-auf-politiker-fdp-politiker-entsetzt-ueber-angriffe.9cbe4f68-10a8-470d-92fb-27a9ec2d54ed.html,https://web.archive.org/web/www.malaymail.com/news/world/2020/02/06/thuringia-premier-urges-new-polls-to-undo-stain-of-far-right-vote/1835211,2.0,3.0,1.0,3.0,3.0,2.0,2.0
de,de,1555058363_1555437923,https://www.spiegel.de/wirtschaft/soziales/coronavirus-staatshilfe-fuer-hartz-iv-privatschuldner-soloselbstaendige-a-37e8f2ce-3f88-4702-b08a-f711c4fc2395#ref=rss,https://de.nachrichten.yahoo.com/regierung-will-hartz-iv-antrag-verm%C3%B6genspr%C3%BCfung-sechs-monate-140759191.html,https://web.archive.org/web/www.spiegel.de/wirtschaft/soziales/coronavirus-staatshilfe-fuer-hartz-iv-privatschuldner-soloselbstaendige-a-37e8f2ce-3f88-4702-b08a-f711c4fc2395#ref=rss,https://web.archive.org/web/de.nachrichten.yahoo.com/regierung-will-hartz-iv-antrag-verm%C3%B6genspr%C3%BCfung-sechs-monate-140759191.html,1.0,1.0,1.0,1.0,1.0,1.0,1.0
en,en,1484009649_1483951110,https://www.jpost.com/Breaking-News/Turkey-may-not-send-forces-to-Libya-if-conflict-eases-612766,https://www.france24.com/en/20191230-france-egypt-urge-restraint-in-libya-after-turkey-weighs-sending-troops,https://web.archive.org/web/www.jpost.com/Breaking-News/Turkey-may-not-send-forces-to-Libya-if-conflict-eases-612766,https://web.archive.org/web/www.france24.com/en/20191230-france-egypt-urge-restraint-in-libya-after-turkey-weighs-sending-troops,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,2.0,1.0,1.0
en,en,1484061712_1484044271,https://www.financialexpress.com/lifestyle/science/pm-to-inaugurate-5-drdo-young-scientists-labs-in-karnataka/1809897/,https://www.financialexpress.com/education-2/pariksha-pe-charcha-pm-modi-to-interact-with-students-on-exam-stress/1809887/,https://web.archive.org/web/www.financialexpress.com/lifestyle/science/pm-to-inaugurate-5-drdo-young-scientists-labs-in-karnataka/1809897/,https://web.archive.org/web/www.financialexpress.com/education-2/pariksha-pe-charcha-pm-modi-to-interact-with-students-on-exam-stress/1809887/,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.0,1.0,1.0
es,es,1514265206_1514219000,https://www.debate.com.mx/mundo/Millones-de-ninas-pueden-sufrir-mutilacion-genital-femenina-en-2020--20200206-0201.html,https://www.reporteindigo.com/latitud/4-millones-de-ninas-podrian-sufrir-mutilacion-genital-en-2020/,https://web.archive.org/web/www.debate.com.mx/mundo/Millones-de-ninas-pueden-sufrir-mutilacion-genital-femenina-en-2020--20200206-0201.html,https://web.archive.org/web/www.reporteindigo.com/latitud/4-millones-de-ninas-podrian-sufrir-mutilacion-genital-en-2020/,1.0,1.0,1.0,1.0,1.0,1.0,1.0
en,en,1484010969_1484349190,https://barbadostoday.bb/2019/12/31/no-cost-too-high-bajans-willing-to-pay-big-bucks-to-ring-in-new-year/,https://edmontonsun.com/opinion/columnists/tait-we-need-another-mr-rogers-in-2020,https://web.archive.org/web/barbadostoday.bb/2019/12/31/no-cost-too-high-bajans-willing-to-pay-big-bucks-to-ring-in-new-year/,https://web.archive.org/web/edmontonsun.com/opinion/columnists/tait-we-need-another-mr-rogers-in-2020,4.0,4.0,1.0,3.3333333333333335,4.0,3.0,2.6666666666666665
tr,tr,1558590184_1558318470,https://www.haberler.com/tekirdag-dan-kisa-kisa-13050313-haberi/,https://www.haberler.com/tekirdagli-yaslilar-evde-kal-cagrisina-uyuyor-13051177-haberi/,https://web.archive.org/web/www.haberler.com/tekirdag-dan-kisa-kisa-13050313-haberi/,https://web.archive.org/web/www.haberler.com/tekirdagli-yaslilar-evde-kal-cagrisina-uyuyor-13051177-haberi/,1.0,2.0,1.0,2.0,2.0,3.0,1.0
en,en,1484039359_1484478322,https://boston.cbslocal.com/2020/01/01/first-baby-of-the-year-boston-2020-new-years-day-dominick-brigham-and-womens-hospital/,https://weymouth.wickedlocal.com/news/20200101/oh-baby-south-shores-first-of-2020-is-boy?rssfeed=true,https://web.archive.org/web/boston.cbslocal.com/2020/01/01/first-baby-of-the-year-boston-2020-new-years-day-dominick-brigham-and-womens-hospital/,https://web.archive.org/web/weymouth.wickedlocal.com/news/20200101/oh-baby-south-shores-first-of-2020-is-boy?rssfeed=true,2.6666666666666665,2.6666666666666665,1.0,1.0,2.3333333333333335,1.0,1.0
de,en,1551119371_1553328283,https://www.derwesten.de/region/penny-mann-rastet-im-discounter-aus-coronavirus-id228715783.html,https://newstalkkzrg.com/2020/03/19/first-case-of-covid-19-in-cherokee-county/,https://web.archive.org/web/www.derwesten.de/region/penny-mann-rastet-im-discounter-aus-coronavirus-id228715783.html,https://web.archive.org/web/newstalkkzrg.com/2020/03/19/first-case-of-covid-19-in-cherokee-county/,4.0,4.0,1.0,4.0,4.0,2.0,2.0
es,es,1625620076_1630444740,https://www.baenegocios.com/economia/Segundo-IFE-de-Anses-Quienes-cobran-la-proxima-semana-el-bono-de-10.000-20200604-0018.html,https://www.baenegocios.com/economia/IFE-AUH-y-Jubilados-quienes-cobran-este-miercoles-10-de-junio-20200609-0039.html,https://web.archive.org/web/www.baenegocios.com/economia/Segundo-IFE-de-Anses-Quienes-cobran-la-proxima-semana-el-bono-de-10.000-20200604-0018.html,https://web.archive.org/web/www.baenegocios.com/economia/IFE-AUH-y-Jubilados-quienes-cobran-este-miercoles-10-de-junio-20200609-0039.html,1.0,2.0,1.0,1.0,1.0,1.0,1.0
tr,tr,1571230632_1548193679,http://www.halkinsesikibris.com/guncel/normal-hayata-donebilmemiz-icin-saglik-hizmeti-kapasitesini-artirmak-h134037.html,https://www.gundemkibris.com/kibris/tabipler-birligi-baskani-gurkut-basbakanliga-toplantiya-cagrildi-h291740.html,https://web.archive.org/web/www.halkinsesikibris.com/guncel/normal-hayata-donebilmemiz-icin-saglik-hizmeti-kapasitesini-artirmak-h134037.html,https://web.archive.org/web/www.gundemkibris.com/kibris/tabipler-birligi-baskani-gurkut-basbakanliga-toplantiya-cagrildi-h291740.html,1.0,1.0,3.0,3.0,3.0,1.5,1.0
en,en,1483805456_1484014772,https://www.rediff.com/business/column/how-voice--video-will-dominate-in-2020/20200101.htm,https://www.thebeaconnewspapers.com/the-financial-perks-of-going-solar/,https://web.archive.org/web/www.rediff.com/business/column/how-voice--video-will-dominate-in-2020/20200101.htm,https://web.archive.org/web/www.thebeaconnewspapers.com/the-financial-perks-of-going-solar/,3.3333333333333335,4.0,2.0,3.6666666666666665,3.6666666666666665,2.3333333333333335,2.0
de,de,1483972487_1483818887,https://www.tagesschau.de/inland/deutsche-bahn-preissenkung-101.html,https://www.nrz.de/wirtschaft/bahn-will-wlan-in-zuegen-und-an-bahnhoefen-verbessern-id228032029.html,https://web.archive.org/web/www.tagesschau.de/inland/deutsche-bahn-preissenkung-101.html,https://web.archive.org/web/www.nrz.de/wirtschaft/bahn-will-wlan-in-zuegen-und-an-bahnhoefen-verbessern-id228032029.html,1.0,2.0,1.0,3.3333333333333335,2.6666666666666665,2.0,1.0
de,de,1483963240_1484031872,https://www.finanznachrichten.de/nachrichten-2020-01/48517426-iq-foxx-says-what-rocks-01-01-verkauf-hong-kong-245.htm,https://www.bento.de/politik/klimawandel-wenn-jeder-ein-emissionskonto-haette-waere-die-welt-gerechter-a-84bd2363-b259-48b4-a366-43082cb0364d#refsponi#ref=rss,https://web.archive.org/web/www.finanznachrichten.de/nachrichten-2020-01/48517426-iq-foxx-says-what-rocks-01-01-verkauf-hong-kong-245.htm,https://web.archive.org/web/www.bento.de/politik/klimawandel-wenn-jeder-ein-emissionskonto-haette-waere-die-welt-gerechter-a-84bd2363-b259-48b4-a366-43082cb0364d#refsponi#ref=rss,3.6666666666666665,4.0,1.6666666666666667,4.0,4.0,3.6666666666666665,3.0
pl,pl,1628358191_1638491367,"https://tvnmeteo.tvn24.pl/r/news,322336.html?source=rss","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,26044984,burze-i-nawalnice-z-gradem-przechodza-nad-polska-podtopione.html?utm_source=RSS&utm_medium=RSS&utm_campaign=10199882","https://web.archive.org/web/tvnmeteo.tvn24.pl/r/news,322336.html?source=rss","https://web.archive.org/web/wiadomosci.gazeta.pl/wiadomosci/7,114883,26044984,burze-i-nawalnice-z-gradem-przechodza-nad-polska-podtopione.html?utm_source=RSS&utm_medium=RSS&utm_campaign=10199882",3.0,4.0,2.0,2.0,3.0,2.0,1.0
de,de,1483984595_1483843725,http://www.kn-online.de/Nachrichten/Politik/Datenschuetzer-verlaesst-Twitter-Netzwerke-zu-unsicher-fuer-Behoerden,https://www.svz.de/deutschland-welt/panorama/qualm-und-rauch-stauen-sich-fehlalarme-in-stuttgart-id26853732.html,https://web.archive.org/web/www.kn-online.de/Nachrichten/Politik/Datenschuetzer-verlaesst-Twitter-Netzwerke-zu-unsicher-fuer-Behoerden,https://web.archive.org/web/www.svz.de/deutschland-welt/panorama/qualm-und-rauch-stauen-sich-fehlalarme-in-stuttgart-id26853732.html,1.6666666666666667,3.6666666666666665,1.6666666666666667,4.0,3.6666666666666665,2.0,1.6666666666666667
en,en,1484040117_1484432868,https://www.theverge.com/2020/1/1/21045369/robocall-traced-act-signed-trump-law-congress-fcc-ajit-pai,https://www.zdnet.com/article/trump-signs-the-traced-act-the-first-federal-anti-robocall-law/#ftag=RSSbaffb68,https://web.archive.org/web/www.theverge.com/2020/1/1/21045369/robocall-traced-act-signed-trump-law-congress-fcc-ajit-pai,https://web.archive.org/web/www.zdnet.com/article/trump-signs-the-traced-act-the-first-federal-anti-robocall-law/#ftag=RSSbaffb68,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
de,en,1625261995_1551575102,https://www.prignitzer.de/ratgeber/reise-tourismus/verband-rechnet-momentan-mit-schnaeppchen-bei-flugtickets-id28528502.html,http://thenewsdoctors.com/recession-is-here-global-economy-facing-great-uncertainty-ahead-sp-says/,https://web.archive.org/web/www.prignitzer.de/ratgeber/reise-tourismus/verband-rechnet-momentan-mit-schnaeppchen-bei-flugtickets-id28528502.html,https://web.archive.org/web/thenewsdoctors.com/recession-is-here-global-economy-facing-great-uncertainty-ahead-sp-says/,2.0,4.0,4.0,4.0,3.0,1.0,2.0
es,es,1484204642_1488415899,https://misionesonline.net/?p=1000000298732,https://www.elesquiu.com/nacionales/2020/1/1/lo-detuvieron-por-atropellar-matar-su-ex-nuera-345358.html,https://web.archive.org/web/misionesonline.net/?p=1000000298732,https://web.archive.org/web/www.elesquiu.com/nacionales/2020/1/1/lo-detuvieron-por-atropellar-matar-su-ex-nuera-345358.html,3.0,4.0,3.0,4.0,4.0,2.0,2.0
